,lfc_mean,proba_de
PIGN,-0.00074737146,0.00074737146
PIGX,-0.025629215,0.025629215
PIK3C2B,-0.0011962862,0.0011962862
PIK3CB,-0.018856935,0.018856935
PIK3CD,-0.009996206,0.009996206
PIK3CG,-0.011336677,0.011336677
PIK3R1,-0.012591079,0.012591079
PIK3R4,0.0012446803,0.0012446803
PILRB,0.0075666197,0.0075666197
PIM1,0.027516216,0.027516216
PINK1,-0.01034974,0.01034974
PIP4K2C,0.006760816,0.006760816
PITPNM2,-0.0002324736,0.0002324736
PJA1,-0.0026684478,0.0026684478
PLA2G12A,0.004583381,0.004583381
PLA2G7,-0.05393967,0.05393967
PLAC8,0.4798277,0.4798277
PLAGL1,-0.0045462465,0.0045462465
PLAU,-0.0028746468,0.0028746468
PLAUR,-0.29286018,0.29286018
PLCB2,-0.003119812,0.003119812
PLCD1,0.0015705368,0.0015705368
PLCG1,0.0022092033,0.0022092033
PLEK,0.2836422,0.2836422
PLEKHA1,-0.012906097,0.012906097
PLEKHA2,0.016804785,0.016804785
PLEKHA5,-0.0021425085,0.0021425085
PLEKHA8,0.0018072799,0.0018072799
PLEKHG1,0.0017291387,0.0017291387
PLIN2,-0.16360652,0.16360652
PLK2,-0.004784754,0.004784754
PLK3,-0.01904191,0.01904191
PLOD2,0.0,0.0
PLTP,0.0009211111,0.0009211111
PMAIP1,0.24629036,0.24629036
PMCH,0.0,0.0
PMEPA1,-0.030684363,0.030684363
PNO1,-0.0041528195,0.0041528195
PNOC,0.0013029282,0.0013029282
POLA1,-0.00070768525,0.00070768525
POLB,-0.0043134764,0.0043134764
POLD1,0.0055758897,0.0055758897
POLD3,-6.937049e-05,6.937049e-05
POLE,-0.00070290314,0.00070290314
POLH,-0.0046183406,0.0046183406
POLR1A,-0.0048736325,0.0048736325
POLR1E,0.0125003345,0.0125003345
POLR2A,-0.018603707,0.018603707
POLR2B,-0.0392569,0.0392569
POLR2C,-0.035507694,0.035507694
POLR2K,0.02398251,0.02398251
POLR3A,-0.0026246328,0.0026246328
POLR3D,0.0003493838,0.0003493838
POLR3G,-0.00085876725,0.00085876725
POMK,0.0037846745,0.0037846745
POP5,-0.032962985,0.032962985
POP7,-0.03349863,0.03349863
PORCN,-0.0007795319,0.0007795319
POT1,-0.005369041,0.005369041
POU2F1,0.011369187,0.011369187
POU3F1,-0.0018428911,0.0018428911
PPAT,0.0053072795,0.0053072795
PPBP,0.0363224,0.0363224
PPIH,-0.020134188,0.020134188
PPIL4,-0.041028753,0.041028753
PPIP5K2,0.0014377907,0.0014377907
PPM1A,-0.018808879,0.018808879
PPP1R14A,-6.394088e-05,6.394088e-05
PPP2R2D,-0.008801527,0.008801527
PPP2R5A,-0.008590907,0.008590907
PPP3CA,0.010143742,0.010143742
PPT1,-0.0631315,0.0631315
PPWD1,-0.035034865,0.035034865
PRC1,-0.0005471632,0.0005471632
PREB,-0.025436748,0.025436748
PREX1,-0.014118193,0.014118193
PRIM1,-0.012297763,0.012297763
PRKAB1,-0.0073421095,0.0073421095
PRKACB,-0.009381773,0.009381773
PRKAR1B,-0.008970185,0.008970185
PRKAR2B,-0.0011925001,0.0011925001
PRKCH,-0.06143444,0.06143444
PRKCI,0.003389094,0.003389094
PRKCQ,0.016314477,0.016314477
PRKCZ,-0.00695342,0.00695342
PRKD3,0.010907024,0.010907024
PRMT1,-0.098292634,0.098292634
PRMT3,0.0030006068,0.0030006068
PRMT6,-0.0083348965,0.0083348965
PRMT7,0.014202865,0.014202865
PRNP,0.007479444,0.007479444
PROK2,-0.003123375,0.003123375
PROS1,0.0,0.0
PRPS2,0.011728566,0.011728566
PRR5,0.09276337,0.09276337
PRSS1,0.0,0.0
PRSS23,-0.021907218,0.021907218
PRX,0.0,0.0
PSAT1,0.016951445,0.016951445
PSMB11,0.0,0.0
PSMD3,-0.020964839,0.020964839
PSTK,0.005013071,0.005013071
PSTPIP1,-0.019293018,0.019293018
PTCD3,0.004678447,0.004678447
PTCRA,0.0028131977,0.0028131977
PTGDR,-0.008949349,0.008949349
PTGDS,-0.0031714765,0.0031714765
PTGER4,0.025515959,0.025515959
PTK2B,0.032799885,0.032799885
PTK6,-0.0031501316,0.0031501316
PTPN14,0.0,0.0
PTPN22,-0.035410766,0.035410766
PTPN4,0.015026584,0.015026584
PTPN7,-0.0446109,0.0446109
PTPRB,0.0,0.0
PTPRN2,-0.004795828,0.004795828
PTTG1,0.0022717454,0.0022717454
PTX3,0.005061049,0.005061049
PUM1,0.0036617555,0.0036617555
PUS3,0.0077057965,0.0077057965
PVALB,0.0013133768,0.0013133768
PWP2,0.0006378731,0.0006378731
PXMP4,-0.011103608,0.011103608
QDPR,0.02082134,0.02082134
QPRT,-0.0012115203,0.0012115203
QTRT1,0.0117143355,0.0117143355
RAB27A,-0.014286935,0.014286935
RAB27B,0.0077210823,0.0077210823
RAB30,-0.013635256,0.013635256
RAB33A,-0.032627255,0.032627255
RAB33B,-0.0072429115,0.0072429115
RAB37,-0.012189368,0.012189368
RAB39B,-0.011425198,0.011425198
RAB3GAP2,-0.0009483099,0.0009483099
RAB3IL1,0.002022921,0.002022921
RABEP1,0.014097989,0.014097989
RAD1,-0.013517108,0.013517108
RAD18,-0.0012801215,0.0012801215
RAD23B,-0.03776349,0.03776349
RAD51C,-0.028194185,0.028194185
RALBP1,-0.02239696,0.02239696
RALGAPA1,-0.024052033,0.024052033
RALGAPB,-0.008158966,0.008158966
RAMP1,-0.033435285,0.033435285
RANGRF,-0.013773844,0.013773844
RAPGEF3,0.0013660087,0.0013660087
RARA,0.00350938,0.00350938
RASA3,-0.0256893,0.0256893
RASGRF2,-0.005506381,0.005506381
RASGRP2,-0.03701496,0.03701496
RBBP7,-0.063485846,0.063485846
RBFOX2,0.0,0.0
RBL1,-0.0024168286,0.0024168286
RBM17,-0.010827988,0.010827988
RBM28,-0.01716366,0.01716366
RBM4,-0.016259901,0.016259901
RDH13,-0.0072726775,0.0072726775
RECK,0.008696407,0.008696407
REL,-0.02147825,0.02147825
RFC1,0.0013926253,0.0013926253
RFC3,-0.0042053293,0.0042053293
RFC5,0.0038036536,0.0038036536
RGP1,-0.0028645657,0.0028645657
RGS1,0.21313915,0.21313915
RGS10,-0.1751048,0.1751048
RGS13,-0.0006854641,0.0006854641
RGS16,-0.009669924,0.009669924
RGS17,0.0010093005,0.0010093005
RGS18,-0.005605477,0.005605477
RGS2,-0.07974315,0.07974315
RGS3,-0.0033027437,0.0033027437
RGS5,0.0,0.0
RGS9,0.0040366524,0.0040366524
RHNO1,0.0036572963,0.0036572963
RHOBTB3,-0.008036788,0.008036788
RHOH,-0.004603535,0.004603535
RHOT1,0.0021139309,0.0021139309
RHOT2,-0.0112960525,0.0112960525
RICTOR,0.027325418,0.027325418
RIF1,0.038887646,0.038887646
RINL,-0.0043104715,0.0043104715
RIOK1,-0.0009762794,0.0009762794
RMI2,0.0070503065,0.0070503065
RNASE1,-0.012869301,0.012869301
RNF125,-0.025028415,0.025028415
RNF126,-0.0059261546,0.0059261546
RNF138,0.06491501,0.06491501
RNF139,-0.02344983,0.02344983
RNF144A,-0.0005825022,0.0005825022
RNF146,0.013624571,0.013624571
RNF152,-0.0014744852,0.0014744852
RNF19A,0.04386515,0.04386515
RNF216,0.010181326,0.010181326
RNU12,-0.0029851468,0.0029851468
ROBO3,-0.0033579448,0.0033579448
RORA,-0.03755787,0.03755787
RORB,-0.0020203595,0.0020203595
RPA1,-0.012929097,0.012929097
RPA4,0.0038731557,0.0038731557
RPAP2,-0.0091848,0.0091848
RPEL1,-0.0012188478,0.0012188478
RPIA,0.019505419,0.019505419
RPL32,-0.093152285,0.093152285
RPL39L,0.0016164221,0.0016164221
RPP14,-0.012317821,0.012317821
RPPH1,0.0013991722,0.0013991722
RPRD2,-0.01893395,0.01893395
RPS14,-0.15695977,0.15695977
RPS3,-0.36009407,0.36009407
RPS4X,-0.4069116,0.4069116
RPS6KA2,-0.000891358,0.000891358
RPS6KA5,0.030043524,0.030043524
RPS6KB1,-0.010875482,0.010875482
RRAS2,0.0051054023,0.0051054023
RRM1,-0.019519236,0.019519236
RRM2,0.0,0.0
RRN3,0.01510473,0.01510473
RRP9,-0.010740697,0.010740697
RSAD2,1.728217,1.728217
RTKN,-0.005907756,0.005907756
RUFY1,-0.017408192,0.017408192
RUVBL1,-0.0065504797,0.0065504797
RUVBL2,-0.023810994,0.023810994
RXRB,-0.024360593,0.024360593
S100A11,-0.05713129,0.05713129
S100A12,-0.08821089,0.08821089
S100A8,-0.4567962,0.4567962
S100A9,-0.20457149,0.20457149
S100B,-0.0050381906,0.0050381906
S1PR1,-0.033361454,0.033361454
S1PR4,-0.11332023,0.11332023
S1PR5,-0.019829664,0.019829664
SACM1L,0.018233184,0.018233184
SAE1,-0.024206363,0.024206363
SAMM50,0.0041683204,0.0041683204
SAP130,-0.00094593805,0.00094593805
SAP30,-0.003593672,0.003593672
SARS2,-0.0044770716,0.0044770716
SAT1,1.2059784,1.2059784
SATB1,0.020585507,0.020585507
SATB2,0.0,0.0
SBF1,0.0019388637,0.0019388637
SC5D,-0.015302226,0.015302226
SCAMP1,-0.0015710816,0.0015710816
SCARF1,0.007962144,0.007962144
SCCPDH,-0.02300463,0.02300463
SCD5,0.0049580904,0.0049580904
SCFD1,0.0126773715,0.0126773715
SCG3,0.0,0.0
SCMH1,0.0014381357,0.0014381357
SCN1B,0.0011886412,0.0011886412
SCO1,-0.00068414584,0.00068414584
SCT,0.015438386,0.015438386
SDCCAG8,-0.0018523559,0.0018523559
SDS,0.16865842,0.16865842
SEC11C,-0.013756543,0.013756543
SEC24C,-0.007825224,0.007825224
SECISBP2,-0.005191356,0.005191356
SELP,0.0,0.0
SELPLG,-0.020154204,0.020154204
SEMA4D,-0.026069108,0.026069108
SEMA4F,-0.0016188702,0.0016188702
SENP3,0.001280027,0.001280027
SENP5,-0.0036886167,0.0036886167
SEPSECS,0.007174826,0.007174826
SERINC4,-0.0013614873,0.0013614873
SERPINB1,0.23977873,0.23977873
SERPINB2,-0.052324433,0.052324433
SERPINE2,-0.0061528515,0.0061528515
SERPINH1,-0.0039173467,0.0039173467
SESN1,-0.0011842549,0.0011842549
SESN2,-0.0075892257,0.0075892257
SESN3,-0.049931675,0.049931675
SETD2,-0.052601896,0.052601896
SF3B3,0.009541661,0.009541661
SH2B1,-0.006265356,0.006265356
SH2D1A,-0.010470197,0.010470197
SH2D1B,-0.0033092834,0.0033092834
SH2D2A,-0.049706593,0.049706593
SHMT2,-0.01954335,0.01954335
SHPRH,-0.0041078664,0.0041078664
SIAH2,-0.0018872321,0.0018872321
SIGLEC7,-0.020649847,0.020649847
SIKE1,0.03035935,0.03035935
SIRT3,0.008554656,0.008554656
SIRT5,-0.003630044,0.003630044
SKP2,-0.011486472,0.011486472
SLA,0.020246103,0.020246103
SLA2,0.011495858,0.011495858
SLAMF6,0.00033269823,0.00033269823
SLC12A2,-0.004321293,0.004321293
SLC12A4,-0.0011201266,0.0011201266
SLC14A1,0.0,0.0
SLC15A4,0.0027973913,0.0027973913
SLC16A1,-0.0027938178,0.0027938178
SLC16A7,0.004570074,0.004570074
SLC19A2,-0.0017832369,0.0017832369
SLC1A7,0.0019121784,0.0019121784
SLC25A1,-0.010704402,0.010704402
SLC25A12,-0.008372225,0.008372225
SLC25A16,0.010664255,0.010664255
SLC25A20,-0.00232606,0.00232606
SLC25A26,0.01657024,0.01657024
SLC25A37,-0.058575816,0.058575816
SLC25A4,-0.0050634295,0.0050634295
SLC26A2,-0.0042095003,0.0042095003
SLC27A2,0.011653563,0.011653563
SLC27A4,0.0102628535,0.0102628535
SLC2A1,-0.007895961,0.007895961
SLC2A14,0.0,0.0
SLC2A3,-0.03751822,0.03751822
SLC2A5,-0.0019416137,0.0019416137
SLC2A8,0.006089814,0.006089814
SLC2A9,0.0020237062,0.0020237062
SLC30A5,-0.01929934,0.01929934
SLC35A1,-0.0062643103,0.0062643103
SLC35A2,-0.013579665,0.013579665
SLC35B3,-0.021418925,0.021418925
SLC37A4,-0.007662195,0.007662195
SLC38A1,-0.015083656,0.015083656
SLC39A10,0.0005270727,0.0005270727
SLC39A3,-0.018907059,0.018907059
SLC39A4,-0.0043311305,0.0043311305
SLC39A6,0.0061477087,0.0061477087
SLC41A1,0.004332213,0.004332213
SLC44A2,0.0014627129,0.0014627129
SLC4A4,0.0,0.0
SLC4A5,0.0,0.0
SLC4A7,-0.02545026,0.02545026
SLC6A4,0.0,0.0
SLC7A5,0.0121276975,0.0121276975
SLC9B1,-0.0015626628,0.0015626628
SLCO3A1,-0.013077097,0.013077097
SLCO4C1,-0.00012793229,0.00012793229
SMAD3,0.0021456033,0.0021456033
SMAD5,-0.003957824,0.003957824
SMAD7,-0.021785636,0.021785636
SMARCA2,0.0054826895,0.0054826895
SMARCD3,0.0,0.0
SMC2,-0.031895705,0.031895705
SMC4,-0.051567182,0.051567182
SMC6,-0.005147271,0.005147271
SMG6,0.013888456,0.013888456
SMN2,-0.009086549,0.009086549
SMNDC1,0.009903554,0.009903554
SMOX,-0.012753529,0.012753529
SMPD3,0.013459628,0.013459628
SMS,-0.050157078,0.050157078
SMUG1,-0.020085666,0.020085666
SNAI1,-0.005153689,0.005153689
SNAPC1,0.029827202,0.029827202
SNAPIN,0.026298285,0.026298285
SNCA,-0.0090538375,0.0090538375
SNRNP200,-0.007375717,0.007375717
SNRNP25,-0.018457318,0.018457318
SNRNP48,-0.021669302,0.021669302
SNRPA,-0.012683388,0.012683388
SNX5,-0.030035205,0.030035205
SOCS1,0.586955,0.586955
SOCS2,0.0030698245,0.0030698245
SOCS3,0.11237617,0.11237617
SOCS4,-0.006438853,0.006438853
SOCS5,-0.004924591,0.004924591
SOD2,0.23993254,0.23993254
SOS2,-0.00976711,0.00976711
SOX13,-0.0018819016,0.0018819016
SOX4,-0.0004436355,0.0004436355
SPARC,0.0056304378,0.0056304378
SPATA13,0.02848237,0.02848237
SPIDR,-0.008555682,0.008555682
SPINT2,-0.014178574,0.014178574
SPN,0.011128053,0.011128053
SPON2,-0.034878053,0.034878053
SPOPL,0.0025715628,0.0025715628
SPP1,-0.014844015,0.014844015
SPRED3,0.0,0.0
SPRY1,-0.016557781,0.016557781
SPTA1,0.0,0.0
SPTAN1,-0.0035733469,0.0035733469
SPTBN1,-0.04585127,0.04585127
SPTBN4,0.0,0.0
SPTSSB,0.0021461255,0.0021461255
SRF,0.0011908244,0.0011908244
SRGAP3,-0.0020837928,0.0020837928
SRP68,0.0009811446,0.0009811446
SRPK1,-0.014881957,0.014881957
SRPK2,-0.027262926,0.027262926
SRPRB,0.013883494,0.013883494
SRRT,-0.015167952,0.015167952
SRSF1,-0.03741893,0.03741893
SRSF11,-0.026945531,0.026945531
SRSF2,-0.031538635,0.031538635
SRSF3,-0.10647738,0.10647738
ST3GAL1,-0.031814188,0.031814188
ST3GAL3,-0.0011467854,0.0011467854
ST3GAL4,0.0,0.0
ST6GAL1,-0.0028551035,0.0028551035
ST6GALNAC3,-0.002585605,0.002585605
ST6GALNAC6,-0.01731253,0.01731253
ST8SIA1,0.0020013247,0.0020013247
ST8SIA6,0.0020028064,0.0020028064
STAG1,-0.026868183,0.026868183
STAG3,0.012317726,0.012317726
STAMBP,-0.005514208,0.005514208
STARD10,-0.002258949,0.002258949
STARD13,0.0012331785,0.0012331785
STAT5B,-0.0036320817,0.0036320817
STK11,-0.0028080507,0.0028080507
STMN1,-0.086146414,0.086146414
STRAP,-0.094068885,0.094068885
STT3A,0.000484569,0.000484569
STX10,-0.039739482,0.039739482
STX17,0.023990264,0.023990264
STX18,0.00032691658,0.00032691658
STX1A,0.0045103733,0.0045103733
STX1B,0.0,0.0
SUCLA2,0.0012488291,0.0012488291
SUCLG2,-0.013202678,0.013202678
SULT1C4,0.0,0.0
SUMF1,0.0014072405,0.0014072405
SUN1,-0.0449932,0.0449932
SUN2,-0.075599454,0.075599454
SUPT6H,-0.0062496103,0.0062496103
SUV39H1,-0.009284344,0.009284344
SVIP,0.00025457144,0.00025457144
SYCE1,-0.0034433072,0.0034433072
SYCE2,0.0,0.0
SYCP3,0.0013527626,0.0013527626
SYDE2,0.0,0.0
SYNE1,0.007187512,0.007187512
SYNE2,0.18795618,0.18795618
SYNGR1,-0.018521857,0.018521857
SYP,-0.0006401824,0.0006401824
SYT11,-0.0020826804,0.0020826804
SYTL1,0.0040904284,0.0040904284
SYTL4,-0.0009994921,0.0009994921
TAB1,-0.0063246703,0.0063246703
TADA1,0.008690275,0.008690275
TADA3,-0.031345606,0.031345606
TAF1C,-0.00927489,0.00927489
TAF1D,-0.04182768,0.04182768
TAF3,0.007412832,0.007412832
TAF4,-0.004759292,0.004759292
TAF4B,0.015273941,0.015273941
TAF7,-0.033901423,0.033901423
TAF8,0.0020312648,0.0020312648
TAGAP,0.13887694,0.13887694
TAGLN2,-0.17484653,0.17484653
TAL1,-0.0020946716,0.0020946716
TAOK1,-0.0009949096,0.0009949096
TAS2R14,0.0,0.0
TBC1D1,0.06271131,0.06271131
TBC1D10C,-0.10408512,0.10408512
TBC1D13,0.00072086696,0.00072086696
TBCB,-0.036073968,0.036073968
TBCD,-0.036340524,0.036340524
TBL1X,-0.0069667622,0.0069667622
TBL1XR1,0.009597965,0.009597965
TBXA2R,-0.0058706165,0.0058706165
TCF7L1,0.0,0.0
TCP1,-0.0329825,0.0329825
TCTN1,-0.0023215692,0.0023215692
TCTN2,0.0037690194,0.0037690194
TDP1,-0.03289808,0.03289808
TERF1,0.0006838292,0.0006838292
TEX10,-0.00939522,0.00939522
TEX2,-0.0028182839,0.0028182839
TFDP2,-0.007740751,0.007740751
TFIP11,0.002683472,0.002683472
TGFB3,-0.0010530897,0.0010530897
THBS1,-0.14451946,0.14451946
THBS3,-0.001575564,0.001575564
THBS4,-0.0021459702,0.0021459702
THOC1,-0.023650832,0.023650832
THRA,-0.0099900365,0.0099900365
THUMPD1,0.030499674,0.030499674
TIA1,0.060092524,0.060092524
TIFA,0.03545398,0.03545398
TIMM10B,-0.008978888,0.008978888
TIMM17A,-0.0062125027,0.0062125027
TIMM22,0.005343467,0.005343467
TIMM9,-0.020899214,0.020899214
TIMP1,-0.3869338,0.3869338
TIRAP,0.0002605971,0.0002605971
TK1,-0.0019226718,0.0019226718
TLE1,-0.0056688124,0.0056688124
TLE2,-0.0020200512,0.0020200512
TLE3,0.007919131,0.007919131
TLR3,-6.5459404e-05,6.5459404e-05
TLR6,-0.0055113523,0.0055113523
TLR9,0.0003794164,0.0003794164
TM7SF2,-0.019121228,0.019121228
TMED3,-0.018006101,0.018006101
TMEM129,-0.012729077,0.012729077
TMEM186,-0.036049835,0.036049835
TMEM67,-0.005382506,0.005382506
TMOD1,-0.0050951536,0.0050951536
TMOD4,0.0,0.0
TMPO,0.007189788,0.007189788
TMSB4X,-0.105535984,0.105535984
TMX3,-0.008930374,0.008930374
TNF,0.0037384517,0.0037384517
TNFAIP1,-0.00394316,0.00394316
TNFAIP6,0.25014752,0.25014752
TNFAIP8L1,-0.0152395535,0.0152395535
TNFRSF10A,0.0048321527,0.0048321527
TNFRSF10B,-0.005197144,0.005197144
TNFRSF10C,0.0,0.0
TNFRSF13B,0.012811828,0.012811828
TNFRSF13C,-0.00790566,0.00790566
TNFRSF17,0.0054063955,0.0054063955
TNFRSF18,-0.0005014539,0.0005014539
TNFRSF25,0.022116587,0.022116587
TNFRSF4,-0.00039739907,0.00039739907
TNFRSF9,-0.022696935,0.022696935
TNFSF10,1.9127461,1.9127461
TNFSF13B,0.82754886,0.82754886
TNFSF14,-0.0370628,0.0370628
TNFSF4,0.0074275117,0.0074275117
TNFSF9,0.0,0.0
TNIK,0.00010146573,0.00010146573
TNKS,-0.004000703,0.004000703
TNKS1BP1,0.0,0.0
TNKS2,0.006791167,0.006791167
TNNC2,0.005500706,0.005500706
TNNT3,0.0,0.0
TNRC6B,-0.014236525,0.014236525
TNRC6C,-0.0083201,0.0083201
TNS4,0.00184057,0.00184057
TOP2A,-0.006431983,0.006431983
TOP3A,-0.0074580656,0.0074580656
TOPORS,0.008312754,0.008312754
TPCN1,-0.0023949263,0.0023949263
TPD52,0.0075886473,0.0075886473
TPD52L1,0.0014356114,0.0014356114
TPM1,-0.032944225,0.032944225
TPSAB1,-0.0011265443,0.0011265443
TPST1,-0.048070047,0.048070047
TPST2,-0.047625042,0.047625042
TRAF3,-0.020328466,0.020328466
TRAF3IP1,0.00026397698,0.00026397698
TRAK2,0.009637259,0.009637259
TRAPPC10,-0.008409034,0.008409034
TRAPPC13,-0.0021457784,0.0021457784
TRAPPC2,-0.0061810613,0.0061810613
TRAT1,0.050367147,0.050367147
TREML1,-0.008967394,0.008967394
TRH,-0.008043632,0.008043632
TRIAP1,-0.05437065,0.05437065
TRIB1,-0.0045230556,0.0045230556
TRIB3,-0.0074128127,0.0074128127
TRIM2,-0.0017898876,0.0017898876
TRIM28,-0.027322989,0.027322989
TRIM32,0.0051314235,0.0051314235
TRIM33,-0.021039115,0.021039115
TRIM37,0.006177447,0.006177447
TRIM4,-0.010338549,0.010338549
TRIM45,0.0,0.0
TRIM62,-0.0026885644,0.0026885644
TRIP11,-0.02749858,0.02749858
TRMT10A,-0.0042755352,0.0042755352
TRMT11,-0.0015175156,0.0015175156
TRMT12,-0.0072397105,0.0072397105
TRMT13,-0.018720292,0.018720292
TRMT61B,-0.011322042,0.011322042
TRMU,-0.02074829,0.02074829
TRNT1,0.00084766,0.00084766
TRPC1,0.0013174486,0.0013174486
TRPM7,0.00037004612,0.00037004612
TSC22D1,0.0029468797,0.0029468797
TSC22D3,-0.21707067,0.21707067
TSEN15,-0.007989228,0.007989228
TSEN54,-0.051654685,0.051654685
TSNAX,0.0017905757,0.0017905757
TSPAN15,-0.0028481525,0.0028481525
TSPYL2,-0.033281375,0.033281375
TSR1,-0.0017212555,0.0017212555
TTC37,0.000711916,0.000711916
TTC5,-0.026583433,0.026583433
TTF1,-0.005617924,0.005617924
TTLL1,-0.008935018,0.008935018
TTLL11,0.0018043051,0.0018043051
TTLL5,-0.0087035615,0.0087035615
TUBA4A,-0.10183684,0.10183684
TUBB1,0.0037891064,0.0037891064
TUBB2A,0.009356692,0.009356692
TUBGCP4,-0.007553478,0.007553478
TXK,-0.0042668395,0.0042668395
TXN,0.41686755,0.41686755
TXNIP,0.036720693,0.036720693
TXNL4A,-0.029440187,0.029440187
TYMP,0.61953783,0.61953783
TYROBP,0.013660908,0.013660908
TYSND1,0.003298333,0.003298333
TYW3,0.012913354,0.012913354
U2AF1L4,-0.032186367,0.032186367
UAP1,-0.0011002943,0.0011002943
UBA5,0.0042721257,0.0042721257
UBAC1,-0.029876793,0.029876793
UBB,0.07427156,0.07427156
UBC,0.22456169,0.22456169
UBE2C,-0.000861882,0.000861882
UBE2D4,-0.00019470043,0.00019470043
UBE2G1,0.0052766576,0.0052766576
UBE2G2,0.002148755,0.002148755
UBE2K,0.0049529597,0.0049529597
UBE3D,-0.007286954,0.007286954
UBL4A,-0.027499925,0.027499925
UBOX5,-0.004191111,0.004191111
UBXN7,-0.008531518,0.008531518
UCKL1,-0.00024749525,0.00024749525
UHMK1,0.045786053,0.045786053
UHRF2,0.026888873,0.026888873
ULBP2,-0.0017865715,0.0017865715
UNC13B,0.0,0.0
UNKL,-0.0055735707,0.0055735707
UPF1,0.0010422729,0.0010422729
UPF3A,-0.00694694,0.00694694
UPF3B,-0.0035938844,0.0035938844
USP14,0.0021219552,0.0021219552
USP28,0.014911117,0.014911117
USP30,0.0012411424,0.0012411424
USP33,0.002134338,0.002134338
USP34,-0.023304157,0.023304157
USP42,0.016611794,0.016611794
USP46,0.00035184063,0.00035184063
USP47,-0.034604505,0.034604505
USP48,-0.014296204,0.014296204
UTP14A,-0.006760478,0.006760478
UTP15,-0.0014996417,0.0014996417
UTP18,-0.030960485,0.030960485
UTP3,-0.027413309,0.027413309
UTRN,0.0644265,0.0644265
UVRAG,0.016873442,0.016873442
VAMP1,-0.0035450466,0.0035450466
VAMP4,0.010907464,0.010907464
VASH1,-0.01009973,0.01009973
VBP1,0.025111526,0.025111526
VCAM1,0.0041140295,0.0041140295
VCAN,-0.23639473,0.23639473
VCPKMT,-0.007205911,0.007205911
VDAC3,-0.07478455,0.07478455
VIPR2,0.0,0.0
VNN2,-0.014813527,0.014813527
VPS37A,0.010194376,0.010194376
VPS37B,0.037524946,0.037524946
VPS45,-0.0032164212,0.0032164212
VPS52,0.0043637427,0.0043637427
VPS72,-0.01554884,0.01554884
WARS2,-0.00018969364,0.00018969364
WASL,0.012640848,0.012640848
WBP11,-0.024021387,0.024021387
WDR20,-0.033101514,0.033101514
WDR33,-0.006055042,0.006055042
WDR36,-0.023788024,0.023788024
WDR46,-0.01248645,0.01248645
WDR61,-0.026706442,0.026706442
WDR83,0.0028168038,0.0028168038
WHAMM,0.002324298,0.002324298
WIPI1,-0.0040504746,0.0040504746
WNT7A,-8.615083e-05,8.615083e-05
WRAP53,-0.009654283,0.009654283
WRN,0.003414901,0.003414901
WWOX,0.001519674,0.001519674
XBP1,0.15944028,0.15944028
XCL1,0.034111228,0.034111228
XCL2,0.0059008673,0.0059008673
XPC,0.0038178489,0.0038178489
XPNPEP2,0.0,0.0
XPOT,0.007515777,0.007515777
XRCC2,0.0,0.0
YAF2,-0.015055813,0.015055813
YARS2,-0.01207073,0.01207073
YEATS4,-0.045684773,0.045684773
YES1,-0.0077046664,0.0077046664
YPEL5,-0.06520507,0.06520507
YY1,-0.0523341,0.0523341
ZAP70,0.0019265637,0.0019265637
ZBTB16,-0.0020282604,0.0020282604
ZC3H11A,-0.006769579,0.006769579
ZC3H8,-0.021584079,0.021584079
ZC3HC1,0.017469864,0.017469864
ZDHHC7,-0.0032964367,0.0032964367
ZEB1,0.024292972,0.024292972
ZFP1,0.005158008,0.005158008
ZFP14,-0.0010438822,0.0010438822
ZFP30,-0.0015513664,0.0015513664
ZFP69B,-0.006411222,0.006411222
ZFP90,-0.006476825,0.006476825
ZFYVE9,0.0019116285,0.0019116285
ZIK1,0.007031369,0.007031369
ZKSCAN1,-0.04045843,0.04045843
ZKSCAN4,0.0059629288,0.0059629288
ZKSCAN7,0.0,0.0
ZKSCAN8,-0.0010743897,0.0010743897
ZMYM2,0.004409414,0.004409414
ZNF10,0.0065253843,0.0065253843
ZNF12,0.0070235115,0.0070235115
ZNF124,-0.0025559543,0.0025559543
ZNF131,0.0041051954,0.0041051954
ZNF133,-0.0013367175,0.0013367175
ZNF136,0.01865894,0.01865894
ZNF138,0.0056735463,0.0056735463
ZNF14,0.00045176595,0.00045176595
ZNF143,-0.0035357773,0.0035357773
ZNF154,0.00037946622,0.00037946622
ZNF160,-0.0023920238,0.0023920238
ZNF169,-0.0018766411,0.0018766411
ZNF18,-0.011002746,0.011002746
ZNF184,0.015539208,0.015539208
ZNF19,-0.0036591762,0.0036591762
ZNF2,0.007924837,0.007924837
ZNF20,-0.0017299282,0.0017299282
ZNF202,0.0021904553,0.0021904553
ZNF211,-0.025845466,0.025845466
ZNF217,0.0069129616,0.0069129616
ZNF224,0.0064170808,0.0064170808
ZNF227,0.008902633,0.008902633
ZNF233,-0.0022628058,0.0022628058
ZNF235,0.009464306,0.009464306
ZNF248,0.001991026,0.001991026
ZNF25,-0.0073161814,0.0073161814
ZNF250,0.0008030236,0.0008030236
ZNF256,-0.00635414,0.00635414
ZNF26,0.0,0.0
ZNF263,-0.012471754,0.012471754
ZNF264,-0.003228739,0.003228739
ZNF268,0.00015942939,0.00015942939
ZNF273,0.0004990287,0.0004990287
ZNF282,-0.0046648295,0.0046648295
ZNF3,-6.7308545e-05,6.7308545e-05
ZNF324B,-0.0037613206,0.0037613206
ZNF331,0.02517236,0.02517236
